index,nswprice,nswdemand,vicprice,vicdemand,transfer,target
15691,0.048367,0.272389,0.003467,0.422915,0.414912,1
15692,0.072745,0.560101,0.004877,0.583894,0.492982,1
15693,0.061727,0.492413,0.003467,0.422915,0.414912,0
15694,0.029152,0.283547,0.001876,0.271621,0.695175,0
15695,0.030653,0.138054,0.002021,0.193164,0.687719,0
15696,0.041732,0.318953,0.003467,0.422915,0.414912,0
15697,0.043383,0.11202,0.003467,0.422915,0.414912,0
15698,0.075297,0.549539,0.004923,0.60668,0.589474,1
15699,0.059475,0.837846,0.003978,0.697566,0.386842,1
15700,0.057644,0.688634,0.00377,0.693423,0.504825,1
15701,0.023058,0.121541,0.001491,0.206629,0.744737,0
15702,0.050739,0.48795,0.003421,0.452356,0.596491,1
15703,0.055242,0.033175,0.003467,0.422915,0.414912,0
15704,0.035547,0.538084,0.002459,0.654842,0.357018,1
15705,0.075417,0.350788,0.003467,0.422915,0.414912,1
15706,0.028522,0.610681,0.00199,0.509581,0.382456,0
15707,0.023388,0.138054,0.001589,0.246763,0.494737,0
15708,0.080101,0.401666,0.003467,0.422915,0.414912,1
15709,0.034947,0.681642,0.002266,0.617556,0.425877,0
15710,0.037919,0.401517,0.002526,0.241585,0.573684,0
15711,0.034646,0.378905,0.00231,0.285603,0.529825,0
15712,0.072415,0.47947,0.00479,0.397462,0.55307,1
15713,0.076018,0.300506,0.003467,0.422915,0.414912,1
15714,0.029002,0.336209,0.000856,0.295184,0.834649,1
15715,0.096854,0.495983,0.003467,0.422915,0.414912,1
15716,0.040681,0.211098,0.003467,0.422915,0.414912,0
15717,0.046836,0.487057,0.003209,0.420766,0.341667,0
15718,0.016002,0.080184,0.001037,0.170378,0.757018,0
15719,0.040891,0.591639,0.002833,0.449508,0.491667,0
15720,0.040351,0.088962,0.003467,0.422915,0.414912,0
15721,0.031494,0.307944,0.002059,0.417659,0.544737,0
15722,0.043293,0.305713,0.002823,0.266442,0.691667,1
15723,0.059265,0.301398,0.003467,0.422915,0.414912,0
15724,0.03882,0.36507,0.002642,0.299327,0.455263,0
15725,0.029452,0.256918,0.001998,0.235888,0.55307,1
15726,0.051759,0.344838,0.003467,0.422915,0.414912,0
15727,0.030443,0.622731,0.001967,0.470482,0.751754,1
15728,0.060916,0.456709,0.003467,0.422915,0.414912,0
15729,0.033926,0.632104,0.002304,0.65303,0.392105,0
15730,0.069833,0.405237,0.003467,0.422915,0.414912,0
15731,0.071334,0.488991,0.003467,0.422915,0.414912,1
15732,0.044134,0.457007,0.003467,0.422915,0.414912,0
15733,0.086286,0.620351,0.005654,0.616002,0.624561,1
15734,0.077219,0.437519,0.003467,0.422915,0.414912,0
15735,0.119731,0.627938,0.003467,0.422915,0.414912,1
15736,0.045034,0.230735,0.003467,0.422915,0.414912,0
15737,0.004143,0.150253,0.00027,0.141119,0.634211,0
15738,0.060166,0.158881,0.003467,0.422915,0.414912,0
15739,0.059865,0.427105,0.003467,0.422915,0.414912,0
15740,0.083614,0.354805,0.003467,0.422915,0.414912,1
15741,0.031374,0.302589,0.001521,0.194718,0.760526,1
15742,0.032335,0.344094,0.002158,0.328327,0.583772,1
15743,0.037378,0.496132,0.002605,0.533143,0.239912,1
15744,0.086706,0.400179,0.005802,0.329363,0.554825,1
15745,0.083794,0.508926,0.003467,0.422915,0.414912,1
15746,0.096403,0.566647,0.006543,0.593993,0.300877,1
15747,0.093941,0.601309,0.006342,0.58726,0.45307,1
15748,0.029332,0.393633,0.00178,0.334024,0.761404,0
15749,0.113726,0.581226,0.003467,0.422915,0.414912,1
15750,0.090068,0.50357,0.005087,0.269549,0.846053,1
15751,0.042903,0.426064,0.002815,0.436044,0.560965,0
15752,0.088207,0.257066,0.003467,0.422915,0.414912,0
15753,0.076138,0.402112,0.003467,0.422915,0.414912,1
15754,0.028251,0.3313,0.001907,0.243138,0.673246,0
15755,0.111385,0.576465,0.003467,0.422915,0.414912,1
15756,0.049478,0.214668,0.003467,0.422915,0.414912,0
15757,0.038489,0.343499,0.002671,0.374417,0.273246,0
15758,0.03984,0.383666,0.002715,0.393061,0.600877,1
15759,0.044824,0.484528,0.003467,0.422915,0.414912,0
15760,0.032214,0.279679,0.00129,0.233558,0.831579,1
15761,0.060856,0.553109,0.003467,0.422915,0.414912,1
15762,0.054882,0.559506,0.003413,0.44407,0.640789,0
15763,0.029182,0.333978,0.001973,0.267737,0.632895,0
15764,0.047286,0.523802,0.003238,0.550751,0.225439,1
15765,0.106791,0.497471,0.007137,0.559037,0.405702,1
15766,0.029602,0.544778,0.002034,0.512429,0.376754,0
15767,0.055512,0.433353,0.003467,0.422915,0.414912,0
15768,0.074427,0.55058,0.004977,0.612636,0.450439,1
15769,0.058394,0.351979,0.003467,0.422915,0.414912,0
15770,0.028041,0.427849,0.001872,0.414034,0.619737,0
15771,0.05227,0.456561,0.003596,0.342828,0.435088,0
15772,0.046145,0.529307,0.003056,0.566028,0.438596,0
15773,0.049598,0.203511,0.003467,0.422915,0.414912,0
15774,0.086105,0.537489,0.005619,0.544278,0.533333,1
15775,0.028612,0.262719,0.001745,0.23304,0.810965,0
15776,0.074667,0.468164,0.003467,0.422915,0.414912,1
15777,0.028942,0.538679,0.002254,0.620404,0.273246,0
15778,0.066621,0.523802,0.004591,0.642931,0.286404,0
15779,0.063558,0.43737,0.00426,0.501554,0.422807,1
15780,0.119731,0.461619,0.003467,0.422915,0.414912,1
15781,0.062267,0.420262,0.004051,0.468669,0.595175,0
15782,0.048487,0.477536,0.003467,0.422915,0.414912,0
15783,0.061667,0.660369,0.003976,0.52175,0.633333,0
15784,0.068932,0.483785,0.004753,0.484464,0.335088,0
15785,0.09226,0.515323,0.001697,0.380891,0.835965,1
15786,0.045815,0.243975,0.00306,0.268773,0.500526,0
15787,0.038579,0.273282,0.002513,0.175298,0.704825,0
15788,0.089828,0.298572,0.003467,0.422915,0.414912,1
15789,0.090068,0.546415,0.005683,0.389953,0.741228,1
15790,0.046535,0.264356,0.002586,0.36639,0.594737,1
15791,0.077939,0.607557,0.003467,0.422915,0.414912,0
15792,0.054131,0.355251,0.003467,0.422915,0.414912,0
15793,0.028912,0.146534,0.001878,0.245728,0.693421,0
15794,0.045004,0.404344,0.002939,0.361471,0.686404,0
15795,0.028522,0.340375,0.001774,0.315381,0.765351,0
15796,0.074817,0.444511,0.003467,0.422915,0.414912,1
15797,0.050318,0.51562,0.003384,0.555671,0.405263,1
15798,0.034226,0.347664,0.002221,0.357328,0.679825,1
15799,0.142098,0.613657,0.009335,0.554117,0.302632,1
15800,0.042602,0.208123,0.003467,0.422915,0.414912,0
15801,0.057914,0.377715,0.003467,0.422915,0.414912,0
15802,0.089258,0.506843,0.003467,0.422915,0.414912,1
15803,0.069863,0.453139,0.004686,0.37623,0.500526,1
15804,0.043983,0.211247,0.002889,0.246245,0.716667,0
15805,0.107542,0.684915,0.007248,0.631797,0.469298,1
15806,0.060496,0.648468,0.004005,0.574055,0.464035,0
15807,0.028642,0.148468,0.000821,0.217245,0.705702,0
15808,0.058394,0.307498,0.003467,0.422915,0.414912,1
15809,0.09217,0.451056,0.003467,0.422915,0.414912,1
15810,0.185571,0.962511,0.012358,0.792336,0.527193,1
15811,0.051909,0.08911,0.003467,0.422915,0.414912,0
15812,0.029933,0.464296,0.00193,0.334801,0.802632,0
15813,0.029693,0.450461,0.001913,0.507509,0.532895,0
15814,0.082293,0.363731,0.003467,0.422915,0.414912,1
15815,0.033085,0.662749,0.002081,0.527447,0.650439,0
15816,0.13105,0.464296,0.003467,0.422915,0.414912,1
15817,0.030413,0.63493,0.00216,0.629984,0.374123,0
15818,0.045034,0.40241,0.002009,0.293371,0.703509,1
15819,0.086075,0.806159,0.003467,0.422915,0.414912,1
15820,0.06611,0.503124,0.003467,0.422915,0.414912,0
15821,0.047886,0.446742,0.003467,0.422915,0.414912,0
15822,0.046535,0.455668,0.003155,0.413775,0.350439,0
15823,0.071815,0.301845,0.003467,0.422915,0.414912,1
15824,0.030503,0.538828,0.002021,0.387105,0.517982,1
15825,0.029903,0.503719,0.001996,0.499741,0.374561,1
15826,0.063378,0.342904,0.003467,0.422915,0.414912,0
15827,0.028762,0.442577,0.001948,0.277576,0.660965,0
15828,0.080401,0.498512,0.005511,0.440704,0.297807,0
15829,0.146301,0.562333,0.010127,0.488866,0.210088,1
15830,0.076348,0.457304,0.005199,0.559037,0.382456,0
15831,0.11862,0.540762,0.003467,0.422915,0.414912,1
15832,0.081632,0.453436,0.005532,0.480839,0.370175,1
15833,0.042152,0.49152,0.002713,0.361212,0.806579,1
15834,0.028822,0.505802,0.001921,0.48291,0.576754,0
15835,0.074727,0.250967,0.003467,0.422915,0.414912,1
15836,0.031164,0.388724,0.002079,0.197048,0.634649,0
15837,0.045425,0.713924,0.003145,0.607198,0.353509,0
15838,0.044134,0.447932,0.003467,0.422915,0.414912,0
15839,0.078119,0.335466,0.003467,0.422915,0.414912,1
15840,0.056053,0.545968,0.003635,0.410927,0.700877,0
15841,0.031074,0.39512,0.002075,0.364319,0.565351,1
15842,0.043713,0.474412,0.002923,0.447954,0.449123,0
15843,0.036208,0.469652,0.002464,0.464267,0.439035,1
15844,0.064459,0.547605,0.003467,0.422915,0.414912,0
15845,0.034736,0.394079,0.002391,0.30347,0.353947,0
15846,0.054792,0.294258,0.003467,0.422915,0.414912,0
15847,0.028912,0.615888,0.002054,0.62377,0.386404,0
15848,0.102738,0.439453,0.003467,0.422915,0.414912,1
15849,0.074216,0.421006,0.003467,0.422915,0.414912,0
15850,0.043053,0.160666,0.002848,0.370533,0.536404,0
15851,0.100667,0.524695,0.006809,0.699379,0.362719,1
15852,0.11829,0.802589,0.003467,0.422915,0.414912,1
15853,0.042903,0.460428,0.002898,0.301398,0.47193,0
15854,0.041431,0.520381,0.003467,0.422915,0.414912,0
15855,0.049838,0.285481,0.003467,0.422915,0.414912,0
15856,0.048367,0.253198,0.003467,0.422915,0.414912,0
15857,0.037679,0.632699,0.002563,0.443553,0.607895,0
15858,0.043443,0.512794,0.002709,0.316416,0.736842,1
15859,0.070163,0.104284,0.003467,0.422915,0.414912,1
15860,0.077999,0.196965,0.003467,0.422915,0.414912,1
15861,0.029182,0.419369,0.001816,0.258674,0.896053,0
15862,0.023538,0.209908,0.000837,0.241844,0.857018,0
15863,0.028041,0.361946,0.001884,0.349819,0.629825,0
15864,0.041431,0.636566,0.003467,0.422915,0.414912,0
15865,0.027201,0.383963,0.001793,0.42465,0.664912,0
15866,0.096854,0.513389,0.003467,0.422915,0.414912,1
15867,0.058394,0.288753,0.003467,0.422915,0.414912,1
15868,0.047406,0.441535,0.003178,0.380373,0.442982,1
15869,0.080461,0.742636,0.005351,0.697566,0.430702,0
15870,0.081782,0.555341,0.005505,0.511134,0.366228,1
15871,0.041732,0.20961,0.003467,0.422915,0.414912,0
15872,0.023838,0.293811,0.001585,0.178923,0.864035,0
15873,0.066591,0.29396,0.003467,0.422915,0.414912,1
15874,0.034526,0.398988,0.001973,0.393837,0.816667,0
15875,0.027141,0.573936,0.001907,0.596064,0.384211,0
15876,0.031614,0.476049,0.002081,0.593734,0.494737,0
15877,0.040891,0.760042,0.002655,0.703004,0.472368,0
15878,0.029933,0.428593,0.001884,0.385034,0.647368,1
15879,0.084424,0.579143,0.005621,0.569912,0.472807,1
15880,0.015462,0.064118,0.000833,0.171673,0.812719,0
15881,0.06536,0.387831,0.004348,0.453133,0.49693,1
15882,0.077249,0.291282,0.003467,0.422915,0.414912,1
15883,0.036238,0.427254,0.002356,0.371569,0.689035,1
15884,0.032575,0.481107,0.001959,0.353185,0.898684,1
15885,0.090609,0.3615,0.003467,0.422915,0.414912,1
15886,0.01294,0.243826,0.000835,0.27421,0.535965,0
15887,0.029182,0.19875,0.001892,0.319006,0.660965,0
15888,0.089138,0.563076,0.005941,0.586743,0.364035,1
15889,0.06617,0.497173,0.004574,0.559814,0.283772,0
15890,0.030743,0.332937,0.000841,0.230192,0.792544,0
15891,0.107722,0.553853,0.003467,0.422915,0.414912,1
15892,0.122703,0.489586,0.003467,0.422915,0.414912,1
15893,0.037529,0.581226,0.002594,0.473848,0.534211,0
15894,0.060046,0.482297,0.003467,0.422915,0.414912,0
15895,0.043743,0.241595,0.002892,0.272398,0.579386,0
15896,0.055242,0.127789,0.003467,0.422915,0.414912,0
15897,0.088627,0.831747,0.005947,0.714397,0.504825,1
15898,0.030743,0.382475,0.002029,0.198084,0.712719,0
15899,0.03897,0.47828,0.00273,0.468151,0.340351,0
15900,0.0916,0.511009,0.003467,0.422915,0.414912,1
15901,0.060226,0.421303,0.003467,0.422915,0.414912,0
15902,0.04008,0.449569,0.002742,0.259969,0.315789,0
15903,0.027861,0.325498,0.00182,0.179182,0.794737,0
15904,0.033085,0.50238,0.002202,0.521233,0.639474,0
15905,0.042632,0.441535,0.002995,0.484723,0.083772,1
15906,0.067792,0.611276,0.004643,0.676334,0.291228,0
15907,0.048667,0.544183,0.003434,0.525375,0.19386,1
15908,0.059865,0.549539,0.004032,0.603573,0.409211,0
15909,0.033355,0.480512,0.00232,0.546867,0.309211,0
15910,0.045274,0.63255,0.003089,0.486277,0.592105,0
15911,0.075718,0.422196,0.003467,0.422915,0.414912,1
15912,0.073136,0.568134,0.003467,0.422915,0.414912,1
15913,0.068482,0.328622,0.003467,0.422915,0.414912,1
15914,0.034406,0.513835,0.002376,0.519161,0.436842,0
15915,0.072865,0.532282,0.005,0.537027,0.303509,1
15916,0.043233,0.626153,0.002935,0.528483,0.534649,0
15917,0.041582,0.209461,0.003467,0.422915,0.414912,0
15918,0.087366,0.470544,0.003467,0.422915,0.414912,1
15919,0.028372,0.338441,0.001913,0.181253,0.598684,1
15920,0.054221,0.512348,0.00372,0.494303,0.392544,1
15921,0.089138,0.378905,0.005488,0.346194,0.699561,1
15922,0.041492,0.632252,0.002727,0.50233,0.616228,0
15923,0.07878,0.562333,0.003467,0.422915,0.414912,0
15924,0.055242,0.079589,0.003467,0.422915,0.414912,0
15925,0.034316,0.281018,0.002368,0.283532,0.507456,0
15926,0.05305,0.48557,0.003571,0.522009,0.348246,0
15927,0.060796,0.508182,0.003467,0.422915,0.414912,0
15928,0.028101,0.294406,0.00177,0.314863,0.797368,0
15929,0.034286,0.227016,0.002337,0.244174,0.523246,0
15930,0.028882,0.509819,0.002036,0.59943,0.35,0
15931,0.031104,0.497025,0.002171,0.585707,0.196491,0
15932,0.032575,0.635674,0.002135,0.53884,0.588158,0
15933,0.033145,0.404344,0.002327,0.454946,0.177193,0
15934,0.027261,0.236388,0.001674,0.398498,0.65614,0
15935,0.05239,0.384558,0.003261,0.317193,0.752632,0
15936,0.033626,0.599524,0.002194,0.598395,0.600877,0
15937,0.046625,0.330259,0.003467,0.422915,0.414912,0
15938,0.044734,0.587028,0.00339,0.547126,0.245614,0
15939,0.095473,0.46623,0.003467,0.422915,0.414912,1
15940,0.067011,0.568581,0.004655,0.612895,0.407018,1
15941,0.044134,0.488099,0.00297,0.351372,0.523246,0
15942,0.088387,0.511455,0.005924,0.497929,0.500526,1
15943,0.044013,0.742934,0.002867,0.544019,0.630702,1
15944,0.038309,0.533918,0.002624,0.423874,0.592105,0
15945,0.055242,0.323118,0.003467,0.422915,0.414912,0
15946,0.036057,0.229545,0.001178,0.297773,0.775439,1
15947,0.093641,0.411038,0.006431,0.431642,0.430702,1
15948,0.044974,0.511306,0.003105,0.428534,0.184649,0
15949,0.041431,0.558316,0.002779,0.476696,0.592544,0
15950,0.056173,0.255579,0.003467,0.422915,0.414912,0
15951,0.042272,0.550134,0.002916,0.481875,0.460526,0
15952,0.049658,0.420411,0.003467,0.422915,0.414912,0
15953,0.029122,0.699197,0.001836,0.541429,0.707018,0
15954,0.057644,0.347664,0.003467,0.422915,0.414912,1
15955,0.024919,0.434097,0.001024,0.311497,0.825,0
15956,0.0393,0.54582,0.002696,0.421543,0.408333,0
15957,0.060256,0.512496,0.004152,0.462973,0.364474,1
15958,0.053471,0.503124,0.003467,0.422915,0.414912,0
15959,0.055512,0.409402,0.003849,0.368721,0.28114,1
15960,0.03954,0.145492,0.002613,0.210772,0.591667,0
15961,0.068812,0.548349,0.003467,0.422915,0.414912,1
15962,0.075147,0.773728,0.004992,0.644226,0.515351,0
15963,0.035937,0.532133,0.00243,0.321854,0.639474,1
15964,0.060316,0.393782,0.003467,0.422915,0.414912,0
15965,0.027441,0.43975,0.001793,0.408597,0.492544,0
15966,0.043533,0.177774,0.003467,0.422915,0.414912,0
15967,0.029182,0.519786,0.00198,0.458571,0.417982,1
15968,0.084814,0.371764,0.003467,0.422915,0.414912,1
15969,0.030593,0.415948,0.00124,0.325479,0.706579,1
15970,0.667137,0.79277,0.043745,0.975919,0.255263,1
15971,0.083764,0.496132,0.005538,0.485759,0.546053,0
15972,0.069713,0.39512,0.003467,0.422915,0.414912,0
15973,0.027201,0.252008,0.001776,0.404972,0.564035,0
15974,0.041732,0.600268,0.003467,0.422915,0.414912,0
15975,0.053921,0.400327,0.003467,0.422915,0.414912,1
15976,0.089138,0.495983,0.005908,0.597877,0.52193,1
15977,0.048487,0.220916,0.003467,0.422915,0.414912,0
15978,0.080911,0.571407,0.003467,0.422915,0.414912,1
15979,0.028912,0.408361,0.001901,0.250647,0.704386,0
15980,0.088567,0.568134,0.003467,0.422915,0.414912,1
15981,0.042032,0.279381,0.003467,0.422915,0.414912,0
15982,0.056323,0.495537,0.003467,0.422915,0.414912,0
15983,0.086886,0.422642,0.005621,0.461678,0.650877,1
15984,0.060736,0.341565,0.002293,0.368721,0.567105,0
15985,0.030143,0.396459,0.00211,0.401088,0.226754,0
15986,0.042272,0.49881,0.002825,0.47333,0.467982,1
15987,0.076618,0.374888,0.003467,0.422915,0.414912,1
15988,0.093821,0.551622,0.003467,0.422915,0.414912,1
15989,0.056173,0.670634,0.003467,0.422915,0.414912,0
15990,0.045244,0.246206,0.003467,0.422915,0.414912,0
15991,0.075207,0.559357,0.003467,0.422915,0.414912,0
15992,0.043023,0.572746,0.002914,0.322113,0.74386,1
15993,0.046325,0.504017,0.003164,0.406007,0.586404,1
15994,0.030143,0.412229,0.001201,0.315122,0.800439,0
15995,0.032965,0.311812,0.00211,0.198343,0.785965,0
15996,0.085115,0.487206,0.005837,0.611341,0.215351,1
15997,0.074517,0.142071,0.003467,0.422915,0.414912,0
15998,0.029933,0.530199,0.002117,0.592439,0.21886,0
15999,0.074667,0.741148,0.005218,0.645262,0.411404,1
16000,0.036418,0.191758,0.000931,0.198084,0.860088,0
16001,0.041732,0.575126,0.003467,0.422915,0.414912,1
16002,0.062387,0.488991,0.003467,0.422915,0.414912,0
16003,0.050288,0.504017,0.003467,0.422915,0.414912,0
16004,0.051219,0.388724,0.003467,0.422915,0.414912,0
16005,0.059025,0.320589,0.003467,0.422915,0.414912,0
16006,0.587847,0.63493,0.038714,0.490937,0.747368,1
16007,0.081632,0.589705,0.003467,0.422915,0.414912,1
16008,0.030143,0.421601,0.002092,0.386587,0.397807,0
16009,0.069022,0.474264,0.004647,0.596064,0.437719,0
16010,0.060286,0.471586,0.00415,0.537027,0.335965,0
16011,0.051219,0.392294,0.003467,0.422915,0.414912,0
16012,0.068242,0.358375,0.003467,0.422915,0.414912,1
16013,0.077639,0.188337,0.003467,0.422915,0.414912,1
16014,0.040831,0.469949,0.002663,0.352149,0.740351,0
16015,0.035457,0.422196,0.0014,0.489902,0.642105,0
16016,0.038489,0.300357,0.002553,0.272139,0.498684,1
16017,0.083854,0.513835,0.005617,0.650181,0.399561,1
16018,0.10586,0.514133,0.007262,0.684102,0.289912,1
16019,0.028221,0.428295,0.001822,0.49508,0.753509,1
16020,0.041041,0.741297,0.002759,0.684102,0.385088,0
16021,0.073076,0.570068,0.005083,0.52434,0.401754,1
16022,0.089678,0.529902,0.005935,0.540653,0.48114,1
16023,0.03993,0.522315,0.001888,0.460642,0.714912,0
16024,0.070253,0.375632,0.003467,0.422915,0.414912,1
16025,0.053321,0.322672,0.003467,0.422915,0.414912,0
16026,0.06584,0.15546,0.003467,0.422915,0.414912,0
16027,0.044134,0.50476,0.002873,0.401346,0.588158,0
16028,0.030533,0.262571,0.002106,0.345935,0.212281,0
16029,0.024919,0.234603,0.001653,0.149146,0.85614,0
16030,0.047166,0.286224,0.003278,0.472553,0.240351,1
16031,0.030623,0.518298,0.002079,0.515018,0.473684,1
16032,0.056653,0.467718,0.003938,0.477473,0.187281,1
16033,0.046806,0.511157,0.003467,0.422915,0.414912,0
16034,0.053441,0.443618,0.002692,0.261264,0.832018,0
16035,0.034046,0.458792,0.002354,0.402641,0.268421,0
16036,0.077819,0.318953,0.003467,0.422915,0.414912,1
16037,0.042242,0.573936,0.002763,0.443553,0.537281,0
16038,0.074517,0.153972,0.003467,0.422915,0.414912,0
16039,0.069713,0.455817,0.003467,0.422915,0.414912,1
16040,0.05305,0.381285,0.003471,0.358622,0.603947,1
16041,0.047286,0.331598,0.003467,0.422915,0.414912,0
16042,0.061307,0.295597,0.003467,0.422915,0.414912,1
16043,0.076798,0.221214,0.003467,0.422915,0.414912,0
16044,0.071875,0.562928,0.00483,0.624547,0.475877,0
16045,0.080101,0.622285,0.004682,0.458053,0.697807,1
16046,0.098024,0.601904,0.003467,0.422915,0.414912,1
16047,0.059865,0.293514,0.003467,0.422915,0.414912,1
16048,0.060496,0.245165,0.003467,0.422915,0.414912,0
16049,0.060826,0.457602,0.003467,0.422915,0.414912,0
16050,0.025459,0.244421,0.001093,0.261005,0.806579,0
16051,0.048607,0.269265,0.003286,0.359917,0.410088,0
16052,0.028822,0.547456,0.001874,0.539617,0.69386,1
16053,0.043383,0.70485,0.003085,0.630502,0.314035,0
16054,0.077819,0.359566,0.003467,0.422915,0.414912,1
16055,0.05278,0.558018,0.00361,0.542724,0.44386,0
16056,0.057614,0.349747,0.002468,0.200414,0.500526,1
16057,0.087396,0.570515,0.003467,0.422915,0.414912,1
16058,0.085415,0.431419,0.003467,0.422915,0.414912,0
16059,0.070974,0.515025,0.003467,0.422915,0.414912,1
16060,0.074397,0.709164,0.005177,0.567064,0.455702,1
16061,0.035697,0.46742,0.002354,0.469964,0.594737,1
16062,0.037468,0.534067,0.002474,0.336354,0.586842,1
16063,0.083794,0.370723,0.003467,0.422915,0.414912,1
16064,0.058364,0.444362,0.003467,0.422915,0.414912,0
16065,0.046746,0.371764,0.003143,0.396686,0.622368,0
16066,0.072355,0.431866,0.004271,0.355515,0.675877,1
16067,0.037048,0.608747,0.002489,0.839979,0.260965,1
16068,0.043533,0.543142,0.00302,0.46349,0.489035,0
16069,0.017653,0.164832,0.003467,0.422915,0.414912,0
16070,0.029723,0.509521,0.002052,0.52175,0.285526,0
16071,0.045875,0.333829,0.002879,0.399016,0.642982,1
16072,0.029422,0.468313,0.001969,0.498187,0.474123,0
16073,0.028522,0.584796,0.001801,0.585189,0.726754,0
16074,0.041582,0.543588,0.003467,0.422915,0.414912,0
16075,0.089678,0.186403,0.003467,0.422915,0.414912,0
16076,0.0269,0.184023,0.00184,0.201968,0.436404,0
16077,0.046956,0.151592,0.003467,0.422915,0.414912,1
16078,0.034226,0.348408,0.002189,0.256603,0.703947,0
16079,0.075597,0.683874,0.00516,0.729156,0.372368,1
16080,0.054732,0.577507,0.003635,0.620922,0.410526,0
16081,0.056293,0.534216,0.003905,0.50233,0.336842,1
16082,0.095142,0.71571,0.00668,0.673485,0.242544,1
16083,0.067191,0.195478,0.003467,0.422915,0.414912,0
16084,0.044134,0.321333,0.003467,0.422915,0.414912,0
16085,0.029002,0.603987,0.002027,0.615743,0.366667,0
16086,0.051759,0.325945,0.003467,0.422915,0.414912,0
16087,0.028161,0.518893,0.001824,0.507509,0.687281,1
16088,0.051699,0.510711,0.003467,0.422915,0.414912,0
16089,0.070614,0.137757,0.003467,0.422915,0.414912,1
16090,0.049478,0.179411,0.003467,0.422915,0.414912,0
16091,0.031044,0.513984,0.002206,0.609529,0.161842,0
16092,0.02675,0.159328,0.001828,0.19653,0.446053,0
16093,0.034947,0.451651,0.002368,0.388918,0.630702,0
16094,0.075027,0.526183,0.003467,0.422915,0.414912,1
16095,0.032575,0.431568,0.002131,0.325738,0.550877,0
16096,0.051849,0.291877,0.003467,0.422915,0.414912,0
16097,0.0266,0.110235,0.001716,0.185137,0.592544,0
16098,0.059355,0.400327,0.003799,0.493527,0.700877,0
16099,0.042032,0.58911,0.003467,0.422915,0.414912,0
16100,0.033325,0.518744,0.002281,0.334024,0.523246,0
16101,0.028942,0.469354,0.001905,0.501295,0.617105,0
16102,0.095983,0.560399,0.006431,0.435267,0.619298,1
16103,0.089978,0.356144,0.003467,0.422915,0.414912,1
16104,0.069143,0.225231,0.003467,0.422915,0.414912,1
16105,0.088357,0.520976,0.003467,0.422915,0.414912,1
16106,0.046535,0.368789,0.00306,0.360953,0.502632,1
16107,0.042482,0.495388,0.002725,0.517866,0.609649,1
16108,0.051489,0.483338,0.003454,0.292595,0.518421,0
16109,0.072745,0.205594,0.003467,0.422915,0.414912,1
16110,0.028612,0.421749,0.001678,0.381409,0.663158,1
16111,0.07923,0.582565,0.00512,0.5145,0.638596,1
16112,0.05311,0.458643,0.003513,0.516313,0.64693,0
16113,0.020355,0.096251,0.001365,0.22087,0.685088,0
16114,0.041431,0.124219,0.003467,0.422915,0.414912,0
16115,0.061907,0.456114,0.003467,0.422915,0.414912,0
16116,0.033926,0.364177,0.002293,0.301398,0.443421,0
16117,0.047256,0.345135,0.003467,0.422915,0.414912,0
16118,0.0916,0.541059,0.003467,0.422915,0.414912,1
16119,0.061997,0.602648,0.004155,0.498964,0.556579,1
16120,0.046445,0.405385,0.003467,0.422915,0.414912,0
16121,0.087667,0.437816,0.003467,0.422915,0.414912,1
16122,0.051849,0.356888,0.003467,0.422915,0.414912,0
16123,0.044674,0.524695,0.003083,0.441222,0.389474,0
16124,0.077519,0.543291,0.003467,0.422915,0.414912,1
16125,0.028642,0.366558,0.001616,0.33739,0.758772,0
16126,0.043833,0.733413,0.003467,0.422915,0.414912,0
16127,0.044134,0.205445,0.003467,0.422915,0.414912,0
16128,0.024138,0.264653,0.000667,0.239254,0.856579,0
16129,0.088177,0.566349,0.003467,0.422915,0.414912,1
16130,0.09151,0.587474,0.003467,0.422915,0.414912,1
16131,0.121713,0.459387,0.003467,0.422915,0.414912,0
16132,0.062057,0.476049,0.004321,0.482393,0.267982,1
16133,0.043383,0.583904,0.002946,0.483428,0.400877,1
16134,0.087637,0.420708,0.003467,0.422915,0.414912,1
16135,0.040951,0.47352,0.002457,0.413516,0.629825,0
16136,0.041852,0.405683,0.00269,0.29363,0.664474,0
16137,0.028191,0.221809,0.00103,0.287675,0.74386,0
16138,0.055242,0.084201,0.003467,0.422915,0.414912,0
16139,0.048337,0.301845,0.003467,0.422915,0.414912,0
16140,0.062057,0.145641,0.003467,0.422915,0.414912,1
16141,0.046776,0.2651,0.003226,0.336872,0.263158,0
16142,0.043833,0.290241,0.003467,0.422915,0.414912,0
16143,0.027831,0.192353,0.001884,0.219316,0.55614,0
16144,0.040231,0.088218,0.003467,0.422915,0.414912,0
16145,0.029212,0.531836,0.001965,0.509839,0.396491,0
16146,0.047286,0.73014,0.003344,0.567064,0.455263,1
16147,0.064879,0.337102,0.003467,0.422915,0.414912,0
16148,0.030203,0.543291,0.001865,0.552305,0.77193,0
16149,0.041642,0.556828,0.003467,0.422915,0.414912,0
16150,0.023478,0.206486,0.001572,0.222424,0.774123,0
16151,0.136904,0.469354,0.003467,0.422915,0.414912,1
16152,0.081092,0.371467,0.003467,0.422915,0.414912,1
16153,0.097154,0.339185,0.006396,0.333247,0.701754,1
16154,0.036508,0.273877,0.001915,0.313568,0.794298,0
16155,0.03882,0.700238,0.002578,0.65044,0.534211,1
